Region_Name,Region_Code,Party,Votes,Year,Seats,Vote_Share
Gennep,GM0907,Partij van de Arbeid (P.v.d.A.),511,2017,8.0,4.7752546490982155
Gennep,GM0907,Partij voor de Dieren,284,2017,4.0,2.653957574058499
Gennep,GM0907,50PLUS,281,2017,4.0,2.625922810952247
Gennep,GM0907,Forum voor Democratie,168,2017,2.0,1.569946733950098
Gennep,GM0907,ChristenUnie,83,2017,5.0,0.7756284459396319
Gennep,GM0907,DENK,64,2017,3.0,0.5980749462667041
Gennep,GM0907,Staatkundig Gereformeerde Partij (SGP),11,2017,3.0,0.10279413138958976
Giessenlanden,GM0689,VVD,2508,2017,31.0,25.557933353714464
Giessenlanden,GM0689,CDA,1738,2017,18.0,17.711199429328442
Giessenlanden,GM0689,PVV (Partij voor de Vrijheid),1062,2017,19.0,10.822378477529808
Giessenlanden,GM0689,ChristenUnie,1022,2017,5.0,10.414755936003262
Giessenlanden,GM0689,Staatkundig Gereformeerde Partij (SGP),688,2017,3.0,7.011107714256598
Giessenlanden,GM0689,Democraten 66 (D66),677,2017,18.0,6.899011515336798
Giessenlanden,GM0689,SP (Socialistische Partij),622,2017,13.0,6.338530520737796
Giessenlanden,GM0689,Partij van de Arbeid (P.v.d.A.),503,2017,8.0,5.125853459696321
Giessenlanden,GM0689,GROENLINKS,393,2017,13.0,4.004891470498319
Giessenlanden,GM0689,50PLUS,244,2017,4.0,2.486497503311933
Giessenlanden,GM0689,Partij voor de Dieren,177,2017,4.0,1.803729746254968
Giessenlanden,GM0689,Forum voor Democratie,172,2017,2.0,1.7527769285641495
Giessenlanden,GM0689,DENK,7,2017,3.0,0.07133394476714562
Gilze en Rijen,GM0784,VVD,3903,2017,31.0,24.17766214458279
Gilze en Rijen,GM0784,PVV (Partij voor de Vrijheid),2356,2017,19.0,14.594561110078672
Gilze en Rijen,GM0784,CDA,2256,2017,18.0,13.975097565508271
Gilze en Rijen,GM0784,SP (Socialistische Partij),1975,2017,13.0,12.23440500526544
Gilze en Rijen,GM0784,Democraten 66 (D66),1816,2017,18.0,11.2494579693985
Gilze en Rijen,GM0784,GROENLINKS,1161,2017,13.0,7.191971752462367
Gilze en Rijen,GM0784,50PLUS,714,2017,4.0,4.422969708232671
Gilze en Rijen,GM0784,Partij van de Arbeid (P.v.d.A.),694,2017,8.0,4.29907699931859
Gilze en Rijen,GM0784,DENK,472,2017,3.0,2.923867930372298
Gilze en Rijen,GM0784,Partij voor de Dieren,365,2017,4.0,2.2610419376819677
Gilze en Rijen,GM0784,Forum voor Democratie,311,2017,2.0,1.9265316236139505
Gilze en Rijen,GM0784,ChristenUnie,90,2017,5.0,0.5575171901133619
Gilze en Rijen,GM0784,Staatkundig Gereformeerde Partij (SGP),30,2017,3.0,0.1858390633711206
Goeree-Overflakkee,GM1924,VVD,6179,2017,31.0,19.49149869089303
Goeree-Overflakkee,GM1924,Staatkundig Gereformeerde Partij (SGP),5644,2017,3.0,17.80385476798839
Goeree-Overflakkee,GM1924,PVV (Partij voor de Vrijheid),4954,2017,19.0,15.627267278634744
Goeree-Overflakkee,GM1924,CDA,4105,2017,18.0,12.94911832434308
Goeree-Overflakkee,GM1924,ChristenUnie,2330,2017,5.0,7.349925869846377
Goeree-Overflakkee,GM1924,SP (Socialistische Partij),2102,2017,13.0,6.6307056559729975
Goeree-Overflakkee,GM1924,Democraten 66 (D66),1687,2017,18.0,5.3215986877385575
Goeree-Overflakkee,GM1924,Partij van de Arbeid (P.v.d.A.),1376,2017,8.0,4.340557080218289
Goeree-Overflakkee,GM1924,GROENLINKS,1098,2017,13.0,3.4636131352323267
Goeree-Overflakkee,GM1924,50PLUS,956,2017,4.0,3.015677738872591
Goeree-Overflakkee,GM1924,Partij voor de Dieren,659,2017,4.0,2.0787987760638464
Goeree-Overflakkee,GM1924,Forum voor Democratie,603,2017,2.0,1.9021481972177532
Goeree-Overflakkee,GM1924,DENK,8,2017,3.0,0.025235796978013314
Goes,GM0664,VVD,4676,2017,31.0,20.07039230835265
Goes,GM0664,CDA,3434,2017,18.0,14.739462614816723
Goes,GM0664,PVV (Partij voor de Vrijheid),2576,2017,19.0,11.056743068074514
Goes,GM0664,SP (Socialistische Partij),2436,2017,13.0,10.455833118722637
Goes,GM0664,Democraten 66 (D66),2328,2017,18.0,9.992274014936903
Goes,GM0664,GROENLINKS,1866,2017,13.0,8.009271182075715
Goes,GM0664,Staatkundig Gereformeerde Partij (SGP),1514,2017,3.0,6.498411880848141
Goes,GM0664,Partij van de Arbeid (P.v.d.A.),1391,2017,8.0,5.97046956820328
Goes,GM0664,ChristenUnie,1144,2017,5.0,4.910292728989613
Goes,GM0664,Partij voor de Dieren,733,2017,4.0,3.1461928062494633
Goes,GM0664,50PLUS,721,2017,4.0,3.0946862391621597
Goes,GM0664,Forum voor Democratie,358,2017,2.0,1.536612584771225
Goes,GM0664,DENK,121,2017,3.0,0.5193578847969783
Goirle,GM0785,VVD,3719,2017,31.0,24.70275655928263
Goirle,GM0785,Democraten 66 (D66),2036,2017,18.0,13.523746263699769
Goirle,GM0785,CDA,2018,2017,18.0,13.404184656260378
Goirle,GM0785,SP (Socialistische Partij),2015,2017,13.0,13.384257721687149
Goirle,GM0785,PVV (Partij voor de Vrijheid),1917,2017,19.0,12.733311192294918
Goirle,GM0785,GROENLINKS,1275,2017,13.0,8.468947193623382
Goirle,GM0785,Partij van de Arbeid (P.v.d.A.),733,2017,8.0,4.868814347392893
Goirle,GM0785,50PLUS,549,2017,4.0,3.6466290269013615
Goirle,GM0785,Partij voor de Dieren,359,2017,4.0,2.384589837263368
Goirle,GM0785,Forum voor Democratie,261,2017,2.0,1.733643307871139
Goirle,GM0785,ChristenUnie,86,2017,5.0,0.5712387910993026
Goirle,GM0785,DENK,80,2017,3.0,0.5313849219528396
Goirle,GM0785,Staatkundig Gereformeerde Partij (SGP),7,2017,3.0,0.046496180670873466
Gooise Meren,GM1942,VVD,12179,2017,31.0,34.164609515260324
Gooise Meren,GM1942,Democraten 66 (D66),6511,2017,18.0,18.264699281867145
Gooise Meren,GM1942,CDA,3252,2017,18.0,9.122531418312388
Gooise Meren,GM1942,GROENLINKS,3221,2017,13.0,9.035570017953322
Gooise Meren,GM1942,PVV (Partij voor de Vrijheid),2636,2017,19.0,7.394524236983842
Gooise Meren,GM1942,Partij van de Arbeid (P.v.d.A.),2091,2017,8.0,5.865686714542191
Gooise Meren,GM1942,SP (Socialistische Partij),1624,2017,13.0,4.555655296229802
Gooise Meren,GM1942,Partij voor de Dieren,1405,2017,4.0,3.941315080789946
Gooise Meren,GM1942,50PLUS,896,2017,4.0,2.5134649910233393
Gooise Meren,GM1942,Forum voor Democratie,706,2017,2.0,1.9804757630161578
Gooise Meren,GM1942,ChristenUnie,598,2017,5.0,1.6775134649910233
Gooise Meren,GM1942,DENK,389,2017,3.0,1.0912253141831239
Gooise Meren,GM1942,Staatkundig Gereformeerde Partij (SGP),140,2017,3.0,0.39272890484739675
Gorinchem,GM0512,VVD,4546,2017,31.0,21.338715734134432
Gorinchem,GM0512,PVV (Partij voor de Vrijheid),2883,2017,19.0,13.532669921141569
Gorinchem,GM0512,Democraten 66 (D66),2402,2017,18.0,11.274877957191137
Gorinchem,GM0512,CDA,2135,2017,18.0,10.021592189260232
Gorinchem,GM0512,SP (Socialistische Partij),1909,2017,13.0,8.96075854299662
Gorinchem,GM0512,GROENLINKS,1741,2017,13.0,8.172174239579421
Gorinchem,GM0512,Partij van de Arbeid (P.v.d.A.),1340,2017,8.0,6.28989861058956
Gorinchem,GM0512,ChristenUnie,1119,2017,5.0,5.2525347352609835
Gorinchem,GM0512,DENK,1075,2017,3.0,5.04600075103267
Gorinchem,GM0512,50PLUS,657,2017,4.0,3.0839279008636877
Gorinchem,GM0512,Partij voor de Dieren,625,2017,4.0,2.9337213668794595
Gorinchem,GM0512,Staatkundig Gereformeerde Partij (SGP),472,2017,3.0,2.2155463762673677
Gorinchem,GM0512,Forum voor Democratie,400,2017,2.0,1.877581674802854
Gouda,GM0513,VVD,7361,2017,31.0,16.89387680161572
Gouda,GM0513,Democraten 66 (D66),5750,2017,18.0,13.19654824199027
Gouda,GM0513,PVV (Partij voor de Vrijheid),5471,2017,19.0,12.55622877077022
Gouda,GM0513,GROENLINKS,4660,2017,13.0,10.694941705682549
Gouda,GM0513,CDA,4400,2017,18.0,10.09822821995777
Gouda,GM0513,SP (Socialistische Partij),3188,2017,13.0,7.316625355733039
Gouda,GM0513,Partij van de Arbeid (P.v.d.A.),2733,2017,8.0,6.272376755714679
Gouda,GM0513,ChristenUnie,2721,2017,5.0,6.244836133296613
Gouda,GM0513,Staatkundig Gereformeerde Partij (SGP),1996,2017,3.0,4.580923528871753
Gouda,GM0513,DENK,1735,2017,3.0,3.981914991278803
Gouda,GM0513,Partij voor de Dieren,1558,2017,4.0,3.5756908106123197
Gouda,GM0513,50PLUS,1202,2017,4.0,2.758652345543009
Gouda,GM0513,Forum voor Democratie,797,2017,2.0,1.8291563389332597
Grave,GM0786,VVD,1831,2017,31.0,23.30702647657841
Grave,GM0786,SP (Socialistische Partij),1265,2017,13.0,16.10234215885947
Grave,GM0786,CDA,1189,2017,18.0,15.134928716904279
Grave,GM0786,PVV (Partij voor de Vrijheid),1129,2017,19.0,14.371181262729124
Grave,GM0786,Democraten 66 (D66),912,2017,18.0,11.608961303462321
Grave,GM0786,GROENLINKS,527,2017,13.0,6.708248472505092
Grave,GM0786,Partij van de Arbeid (P.v.d.A.),340,2017,8.0,4.327902240325866
Grave,GM0786,50PLUS,263,2017,4.0,3.3477596741344193
Grave,GM0786,Partij voor de Dieren,207,2017,4.0,2.6349287169042768
Grave,GM0786,Forum voor Democratie,127,2017,2.0,1.6165987780040734
Grave,GM0786,ChristenUnie,50,2017,5.0,0.6364562118126273
Grave,GM0786,Staatkundig Gereformeerde Partij (SGP),10,2017,3.0,0.12729124236252545
Grave,GM0786,DENK,6,2017,3.0,0.07637474541751527
Groningen,GM0014,Democraten 66 (D66),25973,2017,18.0,20.276515683794713
Groningen,GM0014,GROENLINKS,24642,2017,13.0,19.23743500866551
Groningen,GM0014,VVD,17696,2017,31.0,13.814854716067886
Groningen,GM0014,SP (Socialistische Partij),14152,2017,13.0,11.048136524739645
Groningen,GM0014,Partij van de Arbeid (P.v.d.A.),10438,2017,8.0,8.148703296016988
Groningen,GM0014,PVV (Partij voor de Vrijheid),8723,2017,19.0,6.809842771714522
Groningen,GM0014,CDA,8621,2017,18.0,6.730213749277874
Groningen,GM0014,Partij voor de Dieren,6737,2017,4.0,5.2594188642715505
Groningen,GM0014,ChristenUnie,5757,2017,5.0,4.494355707527284
Groningen,GM0014,Forum voor Democratie,2220,2017,2.0,1.733102253032929
Groningen,GM0014,50PLUS,2181,2017,4.0,1.7026558621012693
Groningen,GM0014,DENK,501,2017,3.0,0.3911190219682421
Groningen,GM0014,Staatkundig Gereformeerde Partij (SGP),453,2017,3.0,0.35364654082158414
Grootegast,GM0015,CDA,2052,2017,18.0,27.503015681544028
Grootegast,GM0015,VVD,1063,2017,31.0,14.247419916901219
Grootegast,GM0015,PVV (Partij voor de Vrijheid),867,2017,19.0,11.620426216324889
Grootegast,GM0015,ChristenUnie,809,2017,5.0,10.843050529419648
Grootegast,GM0015,SP (Socialistische Partij),781,2017,13.0,10.4677657150516
Grootegast,GM0015,Democraten 66 (D66),497,2017,18.0,6.661305455032837
Grootegast,GM0015,GROENLINKS,413,2017,13.0,5.5354510119286955
Grootegast,GM0015,Partij van de Arbeid (P.v.d.A.),342,2017,8.0,4.583835946924005
Grootegast,GM0015,50PLUS,185,2017,4.0,2.479560380646026
Grootegast,GM0015,Staatkundig Gereformeerde Partij (SGP),175,2017,3.0,2.345530089800295
Grootegast,GM0015,Forum voor Democratie,144,2017,2.0,1.9300361881785282
Grootegast,GM0015,Partij voor de Dieren,132,2017,4.0,1.7691998391636508
Grootegast,GM0015,DENK,1,2017,3.0,0.013403029084573114
Gulpen-Wittem,GM1729,CDA,1865,2017,18.0,18.982188295165393
Gulpen-Wittem,GM1729,PVV (Partij voor de Vrijheid),1784,2017,19.0,18.157760814249365
Gulpen-Wittem,GM1729,VVD,1703,2017,31.0,17.333333333333336
Gulpen-Wittem,GM1729,SP (Socialistische Partij),1198,2017,13.0,12.193384223918576
Gulpen-Wittem,GM1729,Democraten 66 (D66),922,2017,18.0,9.384223918575064
Gulpen-Wittem,GM1729,GROENLINKS,856,2017,13.0,8.712468193384224
Gulpen-Wittem,GM1729,50PLUS,505,2017,4.0,5.139949109414759
Gulpen-Wittem,GM1729,Partij van de Arbeid (P.v.d.A.),427,2017,8.0,4.346055979643766
Gulpen-Wittem,GM1729,Partij voor de Dieren,288,2017,4.0,2.931297709923664
Gulpen-Wittem,GM1729,Forum voor Democratie,167,2017,2.0,1.6997455470737912
Gulpen-Wittem,GM1729,ChristenUnie,69,2017,5.0,0.7022900763358778
Gulpen-Wittem,GM1729,Staatkundig Gereformeerde Partij (SGP),30,2017,3.0,0.3053435114503817
Gulpen-Wittem,GM1729,DENK,11,2017,3.0,0.1119592875318066
Haaksbergen,GM0158,CDA,3916,2017,18.0,24.647532729103727
Haaksbergen,GM0158,VVD,3825,2017,31.0,24.07477341389728
Haaksbergen,GM0158,PVV (Partij voor de Vrijheid),1792,2017,19.0,11.278952668680766
Haaksbergen,GM0158,Democraten 66 (D66),1736,2017,18.0,10.926485397784491
Haaksbergen,GM0158,SP (Socialistische Partij),1586,2017,13.0,9.982376636455188
Haaksbergen,GM0158,Partij van de Arbeid (P.v.d.A.),814,2017,8.0,5.123363544813696
Haaksbergen,GM0158,GROENLINKS,796,2017,13.0,5.0100704934541795
Haaksbergen,GM0158,50PLUS,472,2017,4.0,2.97079556898288
Haaksbergen,GM0158,Partij voor de Dieren,253,2017,4.0,1.5923967774420948
Haaksbergen,GM0158,DENK,248,2017,3.0,1.5609264853977844
Haaksbergen,GM0158,Forum voor Democratie,247,2017,2.0,1.5546324269889225
Haaksbergen,GM0158,ChristenUnie,171,2017,5.0,1.0762839879154078
Haaksbergen,GM0158,Staatkundig Gereformeerde Partij (SGP),32,2017,3.0,0.2014098690835851
Haaren,GM0788,VVD,2546,2017,31.0,28.784624081401923
Haaren,GM0788,CDA,1754,2017,18.0,19.830412662521198
Haaren,GM0788,Democraten 66 (D66),1034,2017,18.0,11.690220463538722
Haaren,GM0788,SP (Socialistische Partij),911,2017,13.0,10.29960429621255
Haaren,GM0788,PVV (Partij voor de Vrijheid),908,2017,19.0,10.265686828716788
Haaren,GM0788,GROENLINKS,622,2017,13.0,7.032221594120973
Haaren,GM0788,Partij van de Arbeid (P.v.d.A.),341,2017,8.0,3.8552854720180894
Haaren,GM0788,50PLUS,324,2017,4.0,3.663086489542114
Haaren,GM0788,Partij voor de Dieren,203,2017,4.0,2.2950819672131146
Haaren,GM0788,Forum voor Democratie,104,2017,2.0,1.1758055398530243
Haaren,GM0788,ChristenUnie,73,2017,5.0,0.8253250423968344
Haaren,GM0788,Staatkundig Gereformeerde Partij (SGP),16,2017,3.0,0.18089315997738836
Haaren,GM0788,DENK,9,2017,3.0,0.10175240248728094
Haarlem,GM0392,VVD,18447,2017,31.0,19.464609800362975
Haarlem,GM0392,Democraten 66 (D66),17293,2017,18.0,18.246950576119527
Haarlem,GM0392,GROENLINKS,15172,2017,13.0,16.00894779048664
Haarlem,GM0392,PVV (Partij voor de Vrijheid),8998,2017,19.0,9.494365424386949
Haarlem,GM0392,Partij van de Arbeid (P.v.d.A.),7512,2017,8.0,7.926391761279702
Haarlem,GM0392,SP (Socialistische Partij),6753,2017,13.0,7.125522306166378
Haarlem,GM0392,CDA,5853,2017,18.0,6.175874730933187
Haarlem,GM0392,Partij voor de Dieren,5476,2017,4.0,5.778077913307729
Haarlem,GM0392,DENK,3076,2017,3.0,3.2456843793525514
Haarlem,GM0392,50PLUS,2658,2017,4.0,2.804625838855358
Haarlem,GM0392,ChristenUnie,1682,2017,5.0,1.7747858017135865
Haarlem,GM0392,Forum voor Democratie,1637,2017,2.0,1.7273034229519268
Haarlem,GM0392,Staatkundig Gereformeerde Partij (SGP),215,2017,3.0,0.2268602540834846
Haarlemmerliede en Spaarnwoude,GM0393,VVD,1126,2017,31.0,30.67284118768728
Haarlemmerliede en Spaarnwoude,GM0393,Democraten 66 (D66),474,2017,18.0,12.91201307545628
Haarlemmerliede en Spaarnwoude,GM0393,PVV (Partij voor de Vrijheid),452,2017,19.0,12.312721329338055
Haarlemmerliede en Spaarnwoude,GM0393,CDA,421,2017,18.0,11.468264777989647
Haarlemmerliede en Spaarnwoude,GM0393,GROENLINKS,346,2017,13.0,9.425224734404795
Haarlemmerliede en Spaarnwoude,GM0393,SP (Socialistische Partij),215,2017,13.0,5.856714791609916
Haarlemmerliede en Spaarnwoude,GM0393,Partij van de Arbeid (P.v.d.A.),214,2017,8.0,5.829474257695451
Haarlemmerliede en Spaarnwoude,GM0393,Partij voor de Dieren,145,2017,4.0,3.9498774175973845
Haarlemmerliede en Spaarnwoude,GM0393,50PLUS,119,2017,4.0,3.241623535821302
Haarlemmerliede en Spaarnwoude,GM0393,Forum voor Democratie,88,2017,2.0,2.397166984472896
Haarlemmerliede en Spaarnwoude,GM0393,ChristenUnie,44,2017,5.0,1.198583492236448
Haarlemmerliede en Spaarnwoude,GM0393,DENK,19,2017,3.0,0.5175701443748297
Haarlemmerliede en Spaarnwoude,GM0393,Staatkundig Gereformeerde Partij (SGP),8,2017,3.0,0.2179242713157178
Haarlemmermeer,GM0394,VVD,26485,2017,31.0,30.345562455601645
Haarlemmermeer,GM0394,PVV (Partij voor de Vrijheid),12096,2017,19.0,13.85916267558835
Haarlemmermeer,GM0394,Democraten 66 (D66),10903,2017,18.0,12.492266092256926
Haarlemmermeer,GM0394,CDA,9182,2017,18.0,10.520406058800615
Haarlemmermeer,GM0394,GROENLINKS,6579,2017,13.0,7.537982080249319
Haarlemmermeer,GM0394,SP (Socialistische Partij),5128,2017,13.0,5.87547835651596
Haarlemmermeer,GM0394,Partij van de Arbeid (P.v.d.A.),4462,2017,8.0,5.11239945919934
Haarlemmermeer,GM0394,50PLUS,3305,2017,4.0,3.7867503838309764
Haarlemmermeer,GM0394,Partij voor de Dieren,2808,2017,4.0,3.217305621118724
Haarlemmermeer,GM0394,ChristenUnie,2223,2017,5.0,2.54703361671899
Haarlemmermeer,GM0394,Forum voor Democratie,2070,2017,2.0,2.3717317078759823
Haarlemmermeer,GM0394,DENK,1381,2017,3.0,1.5823002360274068
Haarlemmermeer,GM0394,Staatkundig Gereformeerde Partij (SGP),656,2017,3.0,0.7516212562157703
Halderberge,GM1655,VVD,4742,2017,31.0,26.326893182322898
Halderberge,GM1655,PVV (Partij voor de Vrijheid),3630,2017,19.0,20.153231179213858
Halderberge,GM1655,CDA,2496,2017,18.0,13.85742838107928
Halderberge,GM1655,SP (Socialistische Partij),2222,2017,13.0,12.336220297579391
Halderberge,GM1655,Democraten 66 (D66),1497,2017,18.0,8.311125916055962
Halderberge,GM1655,GROENLINKS,1006,2017,13.0,5.585165445258716
Halderberge,GM1655,50PLUS,715,2017,4.0,3.969575838330002
Halderberge,GM1655,Partij van de Arbeid (P.v.d.A.),630,2017,8.0,3.4976682211858763
Halderberge,GM1655,Partij voor de Dieren,376,2017,4.0,2.0874972240728407
Halderberge,GM1655,Forum voor Democratie,286,2017,2.0,1.587830335332001
Halderberge,GM1655,DENK,233,2017,3.0,1.2935820564068399
Halderberge,GM1655,ChristenUnie,146,2017,5.0,0.8105707306240285
Halderberge,GM1655,Staatkundig Gereformeerde Partij (SGP),33,2017,3.0,0.18321119253830778
Hardenberg,GM0160,CDA,9959,2017,18.0,25.972772793657416
Hardenberg,GM0160,VVD,6705,2017,31.0,17.48643855622783
Hardenberg,GM0160,ChristenUnie,4936,2017,5.0,12.872939703734612
Hardenberg,GM0160,PVV (Partij voor de Vrijheid),4347,2017,19.0,11.336845399540998
Hardenberg,GM0160,SP (Socialistische Partij),3351,2017,13.0,8.739307323179638
Hardenberg,GM0160,Democraten 66 (D66),2661,2017,18.0,6.939808053411224
Hardenberg,GM0160,Partij van de Arbeid (P.v.d.A.),1710,2017,8.0,4.459628625078239
Hardenberg,GM0160,GROENLINKS,1551,2017,13.0,4.044961402044649
Hardenberg,GM0160,50PLUS,1168,2017,4.0,3.0461089088253703
Hardenberg,GM0160,Staatkundig Gereformeerde Partij (SGP),764,2017,3.0,1.992489046526184
Hardenberg,GM0160,Forum voor Democratie,640,2017,2.0,1.669100771959107
Hardenberg,GM0160,Partij voor de Dieren,522,2017,4.0,1.3613603171291466
Hardenberg,GM0160,DENK,30,2017,3.0,0.07823909868558314
Harderwijk,GM0243,VVD,6649,2017,31.0,23.210109261004643
Harderwijk,GM0243,CDA,4908,2017,18.0,17.13268405068594
Harderwijk,GM0243,PVV (Partij voor de Vrijheid),3172,2017,19.0,11.07271267497469
Harderwijk,GM0243,ChristenUnie,2854,2017,5.0,9.962648793940028
Harderwijk,GM0243,Democraten 66 (D66),2485,2017,18.0,8.67455579990924
Harderwijk,GM0243,GROENLINKS,1882,2017,13.0,6.569623346249171
Harderwijk,GM0243,SP (Socialistische Partij),1635,2017,13.0,5.707403916640486
Harderwijk,GM0243,Partij van de Arbeid (P.v.d.A.),1210,2017,8.0,4.223827975006109
Harderwijk,GM0243,DENK,1147,2017,3.0,4.003909658952072
Harderwijk,GM0243,Staatkundig Gereformeerde Partij (SGP),790,2017,3.0,2.757705867979195
Harderwijk,GM0243,50PLUS,752,2017,4.0,2.6250567249624743
Harderwijk,GM0243,Partij voor de Dieren,709,2017,4.0,2.47495374733829
Harderwijk,GM0243,Forum voor Democratie,454,2017,2.0,1.584808182357664
Hardinxveld-Giessendam,GM0523,Staatkundig Gereformeerde Partij (SGP),2360,2017,3.0,20.50747306221759
Hardinxveld-Giessendam,GM0523,ChristenUnie,1930,2017,5.0,16.770941953423705
Hardinxveld-Giessendam,GM0523,VVD,1832,2017,31.0,15.91936044490789
Hardinxveld-Giessendam,GM0523,CDA,1741,2017,18.0,15.128606187000349
Hardinxveld-Giessendam,GM0523,PVV (Partij voor de Vrijheid),1319,2017,19.0,11.46159193604449
Hardinxveld-Giessendam,GM0523,SP (Socialistische Partij),616,2017,13.0,5.35279805352798
Hardinxveld-Giessendam,GM0523,Democraten 66 (D66),443,2017,18.0,3.8494960027806746
Hardinxveld-Giessendam,GM0523,Partij van de Arbeid (P.v.d.A.),417,2017,8.0,3.6235662148070906
Hardinxveld-Giessendam,GM0523,GROENLINKS,292,2017,13.0,2.537365311087939
Hardinxveld-Giessendam,GM0523,50PLUS,230,2017,4.0,1.9986096628432395
Hardinxveld-Giessendam,GM0523,Forum voor Democratie,161,2017,2.0,1.3990267639902676
Hardinxveld-Giessendam,GM0523,Partij voor de Dieren,147,2017,4.0,1.2773722627737227
Hardinxveld-Giessendam,GM0523,DENK,20,2017,3.0,0.1737921445950643
Haren,GM0017,VVD,2946,2017,31.0,22.384317301116937
Haren,GM0017,Democraten 66 (D66),2301,2017,18.0,17.483473900159563
Haren,GM0017,GROENLINKS,1863,2017,13.0,14.155459311602462
Haren,GM0017,CDA,1526,2017,18.0,11.594863612187524
Haren,GM0017,Partij van de Arbeid (P.v.d.A.),1165,2017,8.0,8.851910949016032
Haren,GM0017,SP (Socialistische Partij),854,2017,13.0,6.488868627004027
Haren,GM0017,ChristenUnie,766,2017,5.0,5.820226426563331
Haren,GM0017,PVV (Partij voor de Vrijheid),656,2017,19.0,4.984423676012461
Haren,GM0017,Partij voor de Dieren,564,2017,4.0,4.285388648279006
Haren,GM0017,50PLUS,241,2017,4.0,1.8311678443887245
Haren,GM0017,Forum voor Democratie,196,2017,2.0,1.4892485373451865
Haren,GM0017,Staatkundig Gereformeerde Partij (SGP),75,2017,3.0,0.5698655117392295
Haren,GM0017,DENK,8,2017,3.0,0.060785654585517816
Harlingen,GM0072,VVD,1841,2017,31.0,18.97742500773116
Harlingen,GM0072,CDA,1360,2017,18.0,14.01917328110504
Harlingen,GM0072,PVV (Partij voor de Vrijheid),1334,2017,19.0,13.751159674260386
Harlingen,GM0072,SP (Socialistische Partij),1233,2017,13.0,12.710029893825379
Harlingen,GM0072,Democraten 66 (D66),864,2017,18.0,8.90629831976085
Harlingen,GM0072,Partij van de Arbeid (P.v.d.A.),846,2017,8.0,8.720750438099165
Harlingen,GM0072,GROENLINKS,771,2017,13.0,7.947634264508814
Harlingen,GM0072,50PLUS,435,2017,4.0,4.484073806824039
Harlingen,GM0072,ChristenUnie,367,2017,5.0,3.7831151427687866
Harlingen,GM0072,Partij voor de Dieren,347,2017,4.0,3.5769508298113593
Harlingen,GM0072,Forum voor Democratie,240,2017,2.0,2.4739717554891247
Harlingen,GM0072,Staatkundig Gereformeerde Partij (SGP),48,2017,3.0,0.494794351097825
Harlingen,GM0072,DENK,15,2017,3.0,0.1546232347180703
Hattem,GM0244,CDA,1526,2017,18.0,18.93770166294366
Hattem,GM0244,VVD,1512,2017,31.0,18.763961280714817
Hattem,GM0244,ChristenUnie,1342,2017,5.0,16.654256639364608
Hattem,GM0244,Democraten 66 (D66),827,2017,18.0,10.263092578803674
Hattem,GM0244,PVV (Partij voor de Vrijheid),658,2017,19.0,8.165797964755523
Hattem,GM0244,SP (Socialistische Partij),584,2017,13.0,7.247455944403078
Hattem,GM0244,Partij van de Arbeid (P.v.d.A.),563,2017,8.0,6.986845371059816
Hattem,GM0244,GROENLINKS,452,2017,13.0,5.609332340531149
Hattem,GM0244,Staatkundig Gereformeerde Partij (SGP),180,2017,3.0,2.2338049143708116
Hattem,GM0244,50PLUS,169,2017,4.0,2.0972946140481508
Hattem,GM0244,Partij voor de Dieren,132,2017,4.0,1.6381236038719285
Hattem,GM0244,Forum voor Democratie,92,2017,2.0,1.141722511789526
Hattem,GM0244,DENK,21,2017,3.0,0.2606105733432614
Heemskerk,GM0396,VVD,6013,2017,31.0,24.480905463724454
Heemskerk,GM0396,PVV (Partij voor de Vrijheid),3436,2017,19.0,13.989088836413973
Heemskerk,GM0396,Democraten 66 (D66),3048,2017,18.0,12.409412914257796
Heemskerk,GM0396,CDA,2663,2017,18.0,10.841950981190458
Heemskerk,GM0396,SP (Socialistische Partij),2372,2017,13.0,9.657194039573325
Heemskerk,GM0396,GROENLINKS,2300,2017,13.0,9.36405830144125
Heemskerk,GM0396,Partij van de Arbeid (P.v.d.A.),1524,2017,8.0,6.204706457128898
Heemskerk,GM0396,50PLUS,1011,2017,4.0,4.116114322937872
Heemskerk,GM0396,Partij voor de Dieren,808,2017,4.0,3.2896343945932744
Heemskerk,GM0396,Forum voor Democratie,600,2017,2.0,2.442797817767283
Heemskerk,GM0396,DENK,378,2017,3.0,1.5389626251933881
Heemskerk,GM0396,ChristenUnie,358,2017,5.0,1.457536031267812
Heemskerk,GM0396,Staatkundig Gereformeerde Partij (SGP),51,2017,3.0,0.20763781451021904
Heemstede,GM0397,VVD,6481,2017,31.0,36.42443657618165
Heemstede,GM0397,Democraten 66 (D66),3345,2017,18.0,18.799527904232
Heemstede,GM0397,CDA,1812,2017,18.0,10.183780138256617
Heemstede,GM0397,GROENLINKS,1634,2017,13.0,9.183386725116618
Heemstede,GM0397,PVV (Partij voor de Vrijheid),1064,2017,19.0,5.979879727982914
Heemstede,GM0397,Partij van de Arbeid (P.v.d.A.),1018,2017,8.0,5.72135109312651
Heemstede,GM0397,Partij voor de Dieren,689,2017,4.0,3.8723093351317934
Heemstede,GM0397,SP (Socialistische Partij),679,2017,13.0,3.816107457989097
Heemstede,GM0397,50PLUS,394,2017,4.0,2.2143539594222448
Heemstede,GM0397,Forum voor Democratie,304,2017,2.0,1.7085370651379754
